----------------------------
2021-01-29 19:59:44.925,FileLog,Open,sim\logfilesim.A4.2021-01-29.19-59-44.csv
2021-01-29 19:59:46.576,TrajectoryGeneration,Test,trackWidth,0.9,maxVoltage,10.0,kS,0.28800000000000003,kV,2.2439999999999998,kA,0.30000000000000004,maxSpeed,5.22,maxAcceleration,3.8
2021-01-29 19:59:46.635,TrajectoryGeneration,Trajectory,Time,0.0,x,0.0,y,0.0,degrees,0.0,velocityMetersPerSec,0.0
2021-01-29 19:59:46.635,TrajectoryGeneration,Trajectory,Time,0.3832517535638763,x,0.11163024902343749,y,0.0,degrees,0.0,velocityMetersPerSec,0.582542665417092
2021-01-29 19:59:46.637,TrajectoryGeneration,Trajectory,Time,0.5399288661572637,x,0.22155761718749997,y,0.0,degrees,0.0,velocityMetersPerSec,0.8206918765590409
2021-01-29 19:59:46.637,TrajectoryGeneration,Trajectory,Time,0.6587838038193966,x,0.32983703613281246,y,0.0,degrees,0.0,velocityMetersPerSec,1.0013513818054829
2021-01-29 19:59:46.637,TrajectoryGeneration,Trajectory,Time,0.7578739631884363,x,0.43652343749999994,y,0.0,degrees,0.0,velocityMetersPerSec,1.1519684240464232
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,0.8442310055292669,x,0.5416717529296875,y,0.0,degrees,0.0,velocityMetersPerSec,1.283231128404486
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,0.9214811547195576,x,0.6453369140624999,y,0.0,degrees,0.0,velocityMetersPerSec,1.4006513551737279
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,0.9917912108767906,x,0.7475738525390624,y,0.0,degrees,0.0,velocityMetersPerSec,1.507522640532722
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.0565818149007427,x,0.8484375,y,0.0,degrees,0.0,velocityMetersPerSec,1.606004358649129
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.1168463519201224,x,0.9479827880859375,y,0.0,degrees,0.0,velocityMetersPerSec,1.6976064549185865
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.1733132621350417,x,1.0462646484375,y,0.0,degrees,0.0,velocityMetersPerSec,1.7834361584452643
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.2265366370261899,x,1.1433380126953123,y,0.0,degrees,0.0,velocityMetersPerSec,1.8643356882798097
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.2769504238099536,x,1.2392578125,y,0.0,degrees,0.0,velocityMetersPerSec,1.9409646441911306
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.324902667473801,x,1.3340789794921875,y,0.0,degrees,0.0,velocityMetersPerSec,2.0138520545601786
2021-01-29 19:59:46.638,TrajectoryGeneration,Trajectory,Time,1.3706781097961478,x,1.4278564453124998,y,0.0,degrees,0.0,velocityMetersPerSec,2.0834307268901457
2021-01-29 19:59:46.639,TrajectoryGeneration,Trajectory,Time,1.4151658179059459,x,1.5206451416015623,y,0.0,degrees,0.0,velocityMetersPerSec,2.088
2021-01-29 19:59:46.639,TrajectoryGeneration,Trajectory,Time,1.4591576083266535,x,1.6124999999999998,y,0.0,degrees,0.0,velocityMetersPerSec,2.088
2021-01-29 19:59:46.639,TrajectoryGeneration,Trajectory,Time,1.5027284666352922,x,1.7034759521484375,y,0.0,degrees,0.0,velocityMetersPerSec,2.088
2021-01-29 19:59:46.639,TrajectoryGeneration,Trajectory,Time,1.5459047010888662,x,1.7936279296875,y,0.0,degrees,0.0,velocityMetersPerSec,2.088
2021-01-29 19:59:46.639,TrajectoryGeneration,Trajectory,Time,1.58871261994438,x,1.8830108642578125,y,0.0,degrees,0.0,velocityMetersPerSec,2.088
2021-01-29 19:59:46.639,TrajectoryGeneration,Trajectory,Time,1.6311785314588376,x,1.9716796875000002,y,0.0,degrees,0.0,velocityMetersPerSec,2.088
